,type,season,section,raw
74,S,2021,SESSIONS AND TRACK RUNNING DURING A COMPETITION: General Requirements," 4.1.10 A speed limit of 80km/h will be imposed in the pit lane during the whole Competition. However, this limit may be amended:
a. By the FIA F1 safety delegate at any time during a Competition.
b. By the FIA, should it be deemed that the total time in the pit lane is too short in comparison with the time on the track between the pit entry and pit exit. Any changes in this case should in any case be communicated to the Teams and to the Tyre Supplier at the latest one week before the deadline set out in Article 6.2 (b).
Any team whose driver exceeds the limit during any practice session will be fined €100 for each km/h above the limit, up to a maximum of €1000.
However, in accordance with Article 3.11.1 the stewards may inflict an additional penalty if they suspect a driver was speeding in order to gain any sort of advantage.
During the race the stewards may impose either of the penalties under Article 4.11.3(a), (b), (c) or (d) on any driver who exceeds the limit.
"
75,S,2021,SESSIONS AND TRACK RUNNING DURING A COMPETITION: General Requirements," 4.1.11 If a driver has serious mechanical difficulties he must leave the track as soon as it is safe to do so.
"
76,S,2021,SESSIONS AND TRACK RUNNING DURING A COMPETITION: General Requirements," 4.1.12 The lights described in Article 14.3 of the Technical Regulations must be illuminated at all times when using intermediate or wet-weather tyres. It shall be at the discretion of the race director to decide whether or not a driver should be stopped if no rear light is working. Should a car be stopped in this way the driver may re-join when the fault has been remedied.
"
77,S,2021,Driving,"4.2.1 The driver must drive the car alone and unaided.
"
78,S,2021,Driving," 4.2.2 Drivers must observe the provisions of the International Sporting Code relating to driving behaviour on circuits at all times.
"
79,S,2021,Driving," 4.2.3 Drivers must make every reasonable effort to use the track at all times and may not deliberately leave the track without a justifiable reason.
Drivers will be judged to have left the track if no part of the car remains in contact with it and, for the avoidance of doubt, any white lines defining the track edges are considered to be part of the track but the kerbs are not.
Should a car leave the track the driver may re-join, however, this may only be done when it is safe to do so and without gaining any lasting advantage. At the absolute discretion of the race director a driver may be given the opportunity to give back the whole of any advantage he gained by leaving the track.
"
80,S,2021,Driving," 4.2.4 At no time may a car be driven unnecessarily slowly, erratically or in a manner which could be deemed potentially dangerous to other drivers or any other person.
"
81,S,2021,"Pit Entry, Pit Lane and Pit Exit","
4.3.1 The section of track between the first safety car line and the beginning of the pit lane will be
designated the “pit entry”.
"
82,S,2021,"Pit Entry, Pit Lane and Pit Exit"," 4.3.2 The section of track between the end of the pit lane and the second safety car line will be designated the “pit exit”.
"
83,S,2021,"Pit Entry, Pit Lane and Pit Exit"," 4.3.3 At no time may a car be reversed in the pit lane under its own power.
"
84,S,2021,"Pit Entry, Pit Lane and Pit Exit"," 4.3.4 The pit lane will be divided into two lanes, the lane closest to the pit wall will be designated the ""fast lane"" and may be no more than 3.5 metres wide, the lane closest to the garages will be designated the ""inner lane"".
Other than when cars are at the end of the pit lane under Articles 4.8.2 and 4.14, the inner lane is the only area where any work can be carried out on a car. However, no work may be carried out in the fast lane if it is likely to hinder other cars attempting to leave the pit lane.
"
